"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LYVE1",-1.05171371358055,-1.18905150345876,-7.81422927968375,7.41947344152092e-14,2.14358995131724e-12,20.70157811723
"PPP1R3D",0.970838382332325,-0.48638494000494,7.78587169918421,8.97016202828725e-14,2.57993173651415e-12,20.5152729334665
"MAP1LC3A",-0.972121091111922,-0.416118090881055,-7.77683640863854,9.52843786611775e-14,2.72820967601623e-12,20.4560103194747
"RAN",0.930274338605452,-0.138235416920432,7.72730522147295,1.32558851946534e-13,3.77851906106527e-12,20.1319787078318
"LDHD",-1.14826210799777,-0.442899689280012,-7.7195173252524,1.396042167145e-13,3.96165743876481e-12,20.0811608225583
"CKB",-1.7523461445211,-1.71043203750539,-7.70844573003672,1.50260574647706e-13,4.24519366869736e-12,20.0089771603495
"ITIH5",-0.96360384685727,-0.756671785687828,-7.68968943553024,1.70175007724506e-13,4.7866406357752e-12,19.8868555458314
"CFD",-0.948103657947332,-0.381359611908594,-7.68628602248715,1.74058057396288e-13,4.8743890196285e-12,19.8647181921944
"NOL7",0.663069913500808,0.276558753407116,7.68307485331645,1.77801889177415e-13,4.95748935544888e-12,19.8438375277752
"ACTN2",1.19164989942796,-0.715276916027367,7.66964755831604,1.94336471100266e-13,5.37894322337244e-12,19.7565921565006
"DNAJB4",-0.77897950623592,-0.580071072589754,-7.66944099992932,1.94602331182307e-13,5.37894322337244e-12,19.7552508496507
"COX5B",-0.803599390973651,0.088505028584711,-7.65616183425042,2.1246869353501e-13,5.8474681388838e-12,19.6690741271154
"SCRN1",-0.914825610038905,-0.0312301074057675,-7.6321920533318,2.48909140863963e-13,6.82096508333221e-12,19.5137832007242
"RAP1A",-0.686543920207294,-0.38540823126328,-7.63096813926863,2.50926883071366e-13,6.84687242910544e-12,19.5058630623485
"NCEH1",1.06880529173469,-0.123978126023858,7.60359200644037,3.00522929236324e-13,8.16527192839971e-12,19.3289401442657
"FCGBP",-2.01651861898781,-1.19688986489242,-7.59259245001707,3.23070355884767e-13,8.74069585730609e-12,19.2579791009406
"CHD4",0.477924892923543,0.227290423802205,7.5822500172201,3.45789431181147e-13,9.31588826198997e-12,19.1913230850328
"NSDHL",0.958381769028888,-0.0481049550737052,7.57598819685659,3.60303247844349e-13,9.66611864489985e-12,19.1509972454585
"F13A1",-1.21620834088923,-0.287069249359644,-7.56421866729925,3.89227747403991e-13,1.03984065572154e-11,19.0752653823336
"XPO5",0.950965971098459,0.0653524456223349,7.54109718235727,4.52879792247323e-13,1.20484894729132e-11,18.9267299208853
"AHSG",-0.934956606885379,-0.499334943235254,-7.53032777345141,4.85931291171173e-13,1.28741547474188e-11,18.8576552388193
"DDX5",0.560920911503919,0.393261078533589,7.49920933875593,5.95394541906666e-13,1.57090667358432e-11,18.6584543870448
"NOC4L",0.585471496996259,0.167080062902565,7.49132347226249,6.26793314993501e-13,1.64694457458169e-11,18.6080666597244
"NDUFA12",-0.649441109667966,-0.000835207236228799,-7.48025618003895,6.73630085776697e-13,1.76275741708369e-11,18.5374141623871
"PARVA",-0.837081855808549,-0.594138867371526,-7.46062038888505,7.65371252464287e-13,1.9946512028508e-11,18.4122435943374
"XRN2",0.525434815440662,0.296894510655775,7.45459692541925,7.9590700174664e-13,2.06579927079362e-11,18.3738931776902
"RCL1",0.66669336737236,0.254527937939651,7.44810906775778,8.30141210849734e-13,2.14593183452451e-11,18.3326106685835
"SUCLG2",-0.880284965157074,-0.01176157368522,-7.44170524067906,8.65354622688979e-13,2.22131203494818e-11,18.2918879207746
"MOSPD2",0.702120697103262,-0.0172595281296737,7.44154408741755,8.66259509322001e-13,2.22131203494818e-11,18.2908634482409
"ITGA2B",1.29955391904877,-0.887984618537422,7.41900524254527,1.00245295125204e-12,2.5602648374977e-11,18.1477367038477
"A1BG",-0.893125724111189,-0.485723338461086,-7.41060726331947,1.05842305368189e-12,2.69244270827047e-11,18.094486797833
"MSMO1",1.35208324860016,-0.342788816259465,7.40876585425922,1.07110130855474e-12,2.70474579119796e-11,18.0828165441575
"GOT1",-0.867774129681085,-0.328551552848291,-7.40867485806892,1.07173169173545e-12,2.70474579119796e-11,18.0822398934772
"HADHA",-0.6026370904237,0.0706072018665335,-7.38916443754996,1.21569087671869e-12,3.04995462051761e-11,17.9587175265025
"IGLL5",-1.18919111055856,-0.472921342411089,-7.38886136602027,1.21807114836647e-12,3.04995462051761e-11,17.9568005875052
"TNS2",-0.598640344730416,-0.523742950807701,-7.38140727954647,1.27808196487487e-12,3.18771615067424e-11,17.9096709090675
"SLC3A2",1.10194241980018,-0.0217713793586662,7.37157963881872,1.36167457205703e-12,3.38299305158915e-11,17.8475860847258
"GC",-1.12122759340138,-0.477233885186099,-7.36526803857826,1.41817818181467e-12,3.50971615925841e-11,17.8077446257884
"NCS1",-0.936767792675933,-0.0679293563881662,-7.35020833213544,1.56250105151478e-12,3.85195722545247e-11,17.7127803128878
"GALT",-0.644252399445106,-0.314042904863236,-7.33712070101676,1.69961371386072e-12,4.17385906269258e-11,17.6303649311785
"GTPBP4",0.783238972106204,0.183272437567698,7.32920446606035,1.78823324185491e-12,4.37466254760291e-11,17.5805660702617
"DDX21",1.06481192078661,0.174351447846831,7.27212898049925,2.5768570243164e-12,6.279859580252e-11,17.2226665214654
"TBC1D1",-0.712268642354433,-0.353488601373722,-7.2560431318273,2.85531113371525e-12,6.93200060409577e-11,17.1221631014334
"NOLC1",0.963957870983935,0.219038102123359,7.22421934487559,3.49634923173513e-12,8.45613251690485e-11,16.9238050852159
"HINT1",-0.722570941642289,-0.153146004714737,-7.21859057920591,3.62363903390186e-12,8.7309189552692e-11,16.8887867683694
"RRP1",0.814350075160805,0.154417413505431,7.20778335586857,3.88096054794117e-12,9.31576432278359e-11,16.8216072341987
"GPNMB",-1.25882790972221,-0.492734261775506,-7.18433115888507,4.50285261807794e-12,1.07680576653287e-10,16.6760762856219
"SLC7A5",1.62512833490738,-0.249813622415007,7.18239529625026,4.55836779189668e-12,1.08601411758434e-10,16.6640788588611
"HYI",-0.776070761070107,-0.498364626173326,-7.15728593545237,5.342492083684e-12,1.26809709867369e-10,16.508678341619
"CADM1",-1.12214187063456,-0.709294997299041,-7.15195178588983,5.52543489608277e-12,1.30666303005513e-10,16.4757167381155
"ENO2",-1.22866273452899,-0.616407876751083,-7.14868903314719,5.64036166615882e-12,1.32891916008945e-10,16.455563881726
"NDUFS3",-0.554347590558309,-0.0226385600134087,-7.12957113288232,6.36262041267148e-12,1.49357835790101e-10,16.3376146228403
"FNBP1",-0.691207644537766,-0.301285820543923,-7.12400105128148,6.58967376544874e-12,1.5412112451425e-10,16.3032930985506
"PTBP2",0.77309237375874,0.0780496725125161,7.12077150373598,6.72495347464753e-12,1.56711050859943e-10,16.2834023902314
"IGF2BP2",1.38205899138776,-0.390813655642931,7.11019854579698,7.18724415691024e-12,1.66874741606807e-10,16.218330037184
"MPHOSPH10",0.613652266249618,0.298923122190819,7.09553237011419,7.88068175889538e-12,1.82312148661402e-10,16.1281830087557
"COL16A1",-0.994479941903805,-0.176756983252796,-7.08481815821343,8.42849089615945e-12,1.94281279321221e-10,16.0624135119373
"PRKAB2",-0.723350594508758,-0.363522794698457,-7.0765959715211,8.87414470880154e-12,2.03818035847834e-10,16.011990931191
"VSNL1",1.50532322685177,-0.739403885418837,7.07009404205572,9.24290767268179e-12,2.11526758028936e-10,15.9721483305231
"TMPO",0.764305156439932,-0.209120840112488,7.06100682611881,9.78368259340196e-12,2.23102904853113e-10,15.9165087548213
"LMCD1",0.94033111591318,-0.0774527481419267,7.05755370946184,9.9972387517456e-12,2.27161457045892e-10,15.8953796914068
"ELN",-1.30513460310019,-0.743053797456046,-7.0540672483311,1.02175097534268e-11,2.31108506707457e-10,15.8740543251931
"UBE2V2",-0.583237824019709,-0.117305173866499,-7.05366330618331,1.02433371023039e-11,2.31108506707457e-10,15.8715840656272
"GDI1",-0.550662796015717,-0.216837807399206,-7.04104735136536,1.10831257204775e-11,2.49175203257919e-10,15.7944852220277
"CAV1",-1.23439285158357,-2.04182290330876,-7.03769859768044,1.13171879545418e-11,2.53544719613156e-10,15.7740373619704
"CRADD",-0.636487934271898,-0.20653214443147,-7.02864098116557,1.19749182920791e-11,2.6734214438785e-10,15.7187665390003
"PRELP",-1.39463817129545,-1.08286148475576,-7.01921627408088,1.26992277776593e-11,2.82524631917612e-10,15.6613115097304
"CWC25",-1.06746374963456,-0.517007633332067,-7.01484848075631,1.30493561925095e-11,2.89306039198517e-10,15.6347038350009
"ACLY",0.693122176153957,-0.0540727828090196,7.0016650231958,1.41647705695982e-11,3.12948304798908e-10,15.5544673118389
"GNG7",-0.792300282066119,-0.48122949508327,-6.998451266935,1.44505923877117e-11,3.18162180674274e-10,15.5349248433182
"IMP3",0.641499796978437,0.131043290463217,6.9967419980736,1.46049132589358e-11,3.20454883705516e-10,15.5245336902582
"RPL7L1",0.770542901108763,0.252539381231013,6.98141592932781,1.60630733556939e-11,3.51242203342828e-10,15.4314460276683
"PDCD4",-0.904042951038638,-0.231285601745579,-6.96863766435618,1.73875638940979e-11,3.78906469159779e-10,15.3539490162102
"TNXB",-0.978898007471712,-1.05733367119174,-6.95537772134635,1.88755150755542e-11,4.09932529787121e-10,15.2736422388472
"DDX18",0.7456356126847,0.237607026905539,6.94010257900808,2.07452559619525e-11,4.49011726498532e-10,15.1812717131789
"UCHL1",-1.52512203728167,-1.10208664142754,-6.92928494712994,2.21783845413937e-11,4.78408734110807e-10,15.1159477115304
"ARHGEF11",-0.396331572400074,-0.0685187280431503,-6.9245353169765,2.28379702362125e-11,4.90977912317229e-10,15.0872902954787
"ESD",-0.646610906069733,-0.285266704052794,-6.91892357370922,2.36421694582612e-11,5.06561248291938e-10,15.0534501039911
"GAB1",-0.659869816310275,-0.505066480313239,-6.91135282659641,2.4771380526756e-11,5.28562621585103e-10,15.0078290654371
"GATM",-1.17461758473923,-0.168122217227642,-6.91093920591463,2.48345789311716e-11,5.28562621585103e-10,15.0053376763553
"SUCLG1",-0.666187213951299,-0.0121332514798216,-6.91037250908995,2.49214238082338e-11,5.28648807360708e-10,15.0019244341888
"MYBBP1A",0.76114306392216,0.0882939869442902,6.89047463450607,2.81675088829479e-11,5.95528292111332e-10,14.8822111230212
"SDHA",-0.520341126153477,0.0179514638166263,-6.87851916650192,3.03141996018353e-11,6.38799222632734e-10,14.8104065223495
"ARPP19",-0.623423816497349,-0.124027990433673,-6.87518830319455,3.0940402716884e-11,6.49850234695079e-10,14.7904179595858
"CXCL12",-1.21396957628881,-0.656267401123328,-6.8716363622821,3.162218122324e-11,6.61992220034057e-10,14.7691106922556
"ERBB2",1.39020540400254,-1.04149988274368,6.86700116654326,3.25341377683434e-11,6.788577439571e-10,14.7413176328566
"NIFK",0.717215598754689,0.226309760276498,6.86088560703394,3.37770074700251e-11,7.0249574168114e-10,14.7046696747886
"CA1",-1.47092273974808,-1.92896377151415,-6.85114551160215,3.58534984923248e-11,7.43261648939915e-10,14.6463519487301
"LRG1",-1.08086179472872,-0.521841555851186,-6.83912079152669,3.85907481675097e-11,7.97197668911095e-10,14.5744410358598
"ARHGEF37",-0.821843735942501,-0.596183771213869,-6.83863739980988,3.87049768774377e-11,7.97197668911095e-10,14.5715522120548
"KCTD10",-0.41881130278546,-0.0377443707558454,-6.82873925321455,4.11184207120311e-11,8.4418365352514e-10,14.5124330819215
"PES1",0.609768298352433,0.2323249950609,6.79157193506761,5.15745338839949e-11,1.0554596116965e-09,14.2910173434656
"CEBPB",0.855816239619353,0.0564524996613738,6.79033030825084,5.19655861838479e-11,1.0600647533031e-09,14.2836363512491
"ZBTB7B",-0.700677253589479,0.0639673758740293,-6.78739246987642,5.29025031797076e-11,1.07574039109055e-09,14.2661760884867
"CD209",-1.02029921501096,-0.323608797722695,-6.78015813018943,5.52809752321389e-11,1.12053659319748e-09,14.2232050092741
"NDUFA13",-0.617141751002118,-0.0172087421820424,-6.77136194308283,5.8314821593293e-11,1.17829156921891e-09,14.1710033462586
"WDR3",0.56004170703665,0.201252235063219,6.76485711272902,6.06630151942085e-11,1.22187177291805e-09,14.1324328393791
"SF3B6",0.432795833954413,0.339617277678753,6.76271009437711,6.14582768206852e-11,1.23399716194992e-09,14.1197082041846
"SNRNP200",0.331883101866476,0.244464365610134,6.75949935677151,6.26666909080638e-11,1.25431605469589e-09,14.100684969216
"RSL1D1",0.923810819312471,0.284356785883783,6.75762025983432,6.33847172121218e-11,1.26472318562312e-09,14.0895547134
"SGCD",-0.974258120940831,-0.275204684862205,-6.74327204236491,6.91403928589073e-11,1.37288099961694e-09,14.0046446189841
"NDUFS2",-0.466169035901634,-0.0700958006769591,-6.7430453111388,6.92353456345585e-11,1.37288099961694e-09,14.003303961732
"NCBP1",0.54109135344972,0.164317793445008,6.73939238245761,7.07829318886923e-11,1.39922297247461e-09,13.9817089711931
"PRKACB",-0.716570060117517,-0.507567675189028,-6.73414208035269,7.30669399693209e-11,1.43807904372094e-09,13.9506863229863
"CNRIP1",-0.851570097238498,-0.578413622310642,-6.73334187989125,7.34213458574668e-11,1.43807904372094e-09,13.9459597582288
"CDKN2C",-0.657175462081149,-0.406007557001706,-6.73333536240417,7.34242393505132e-11,1.43807904372094e-09,13.9459212629663
"PWP2",0.588806577005301,0.20965107165328,6.73109960966079,7.44234592621544e-11,1.45319201036347e-09,13.9327175497115
"NDUFB10",-0.551218913636857,0.00156784987885151,-6.72710247119652,7.62432865206743e-11,1.48418714766617e-09,13.9091198799411
"ABHD12",0.78058208521864,-0.249640141850754,6.72363975366222,7.78550848159113e-11,1.51095658525712e-09,13.8886858291455
"FAM114A1",-0.652792910850248,0.167972640332322,-6.70286972628653,8.8249455461737e-11,1.70749325188846e-09,13.7662861273992
"NIT1",-0.586058283307804,-0.118111586633588,-6.69949689456023,9.0061387020644e-11,1.73728687651605e-09,13.7464368548028
"HEATR1",0.582829001645544,0.104629476482648,6.69333320647374,9.34674805614313e-11,1.7975598294721e-09,13.710182875224
"ANTXR2",-0.674198053908969,-0.191964916192123,-6.68442113602869,9.86171053021111e-11,1.89090155361555e-09,13.6578081462278
"UQCRC2",-0.624056739158331,0.0946568337278615,-6.67574341602687,1.03898663616676e-10,1.98620648860024e-09,13.6068616719655
"IGF2BP3",2.60368722464196,-1.20245075503507,6.67151364285441,1.06572777023658e-10,2.03124531730167e-09,13.5820471417162
"U2AF2",0.385246862587511,0.255043466321375,6.66885202674898,1.08290006239291e-10,2.05783241023177e-09,13.5664385543422
"PCCB",-0.843243308954917,-0.0847284533741199,-6.66582283293245,1.10277462656793e-10,2.08938159959531e-09,13.5486801435096
"TFRC",1.2010407227054,-0.26187088574537,6.65406614784414,1.18335983882472e-10,2.23542975470292e-09,13.4798157499264
"MAPRE3",-0.707013341828655,-0.194432703710132,-6.6507155001133,1.20736675184394e-10,2.2740521269981e-09,13.4602064158867
"NDUFA5",-0.546063152870711,0.0433947144437707,-6.64528050786024,1.24732834262782e-10,2.3424092551996e-09,13.4284146867814
"CD99L2",-0.663108318919525,-0.362338441464464,-6.64408920551913,1.25625956636745e-10,2.35226314699595e-09,13.4214488705436
"PRPF8",0.336932364511943,0.218597787920175,6.64282867401908,1.26577816873095e-10,2.36315602554010e-09,13.4140792935776
"FBXO30",-0.542303568170732,-0.23269514689831,-6.63946495269771,1.29152645389388e-10,2.40419720353133e-09,13.3944188433093
"COA5",-0.973033380937027,0.207008676501154,-6.62257894417969,1.42875768919786e-10,2.65192379230475e-09,13.2958375960238
"EIF4E3",-0.573793011319796,-0.351758752223124,-6.61516501485495,1.49344072985227e-10,2.76394755365413e-09,13.2526153907189
"COX5A",-0.75937729282371,0.0777456817730828,-6.61315250796271,1.51148940754887e-10,2.78926585757213e-09,13.240889139148
"DCLK1",-1.19176252643345,-0.38370065644811,-6.60968440890209,1.54309591755475e-10,2.8393854275467e-09,13.2206880118256
"BLOC1S3",-0.420994727556628,0.0233404826628756,-6.6011290385954,1.62386571320036e-10,2.97600686419863e-09,13.1708890287419
"RBM28",0.77587540851485,0.169838371445066,6.60083994710388,1.62666624213833e-10,2.97600686419863e-09,13.169207151677
"WDR43",0.583551606740812,0.244053316436761,6.58409840256794,1.7971940682192e-10,3.27859546445131e-09,13.0719044634664
"CMSS1",0.849897120080824,0.215437308893254,6.58133558015483,1.82697426364359e-10,3.32342754226904e-09,13.0558650176967
"PHF1",-0.634961070953668,-0.112114963383136,-6.57689578195446,1.87584783011727e-10,3.40263874866443e-09,13.0301007812698
"MECP2",-0.577152155295172,-0.293739700383276,-6.57529589406273,1.89377212229446e-10,3.42542068012752e-09,13.0208198707826
"ASPN",-1.2376061769811,-0.692208195439109,-6.57424992185653,1.90558139256963e-10,3.43704440439465e-09,13.0147531485673
"MTHFD2L",1.06445016611988,-0.0944645070485962,6.5683890882727,1.9731007516948e-10,3.5488023379074e-09,12.9807735553848
"POLR1E",0.709285193661728,0.115223022418552,6.56697223924657,1.98977263924279e-10,3.56873547796776e-09,12.9725625254046
"COL4A2",-0.661087521650017,-0.503706355002101,-6.56431736777377,2.02138521061135e-10,3.61527859096736e-09,12.9571804782114
"GNG2",-0.722063311306516,-0.41563102840958,-6.55336669350326,2.1570701553566e-10,3.84717679942789e-09,12.8937839416473
"SLC1A5",0.963566834208157,-0.11066060338796,6.53190955913768,2.44934819293015e-10,4.35629198101921e-09,12.769798676088
"CPA3",-1.63298722970971,-1.10627652013286,-6.51454286027544,2.71406192921315e-10,4.8136903938961e-09,12.6696784712254
"RRP1B",0.696382306938281,0.174870808253869,6.50814614326426,2.81847508260472e-10,4.98503141341583e-09,12.6328527676519
"CASP7",-0.663497913344743,-0.0472232784684676,-6.50100093785767,2.9397680377456e-10,5.18519859696289e-09,12.5917510560721
"COL14A1",-1.36298840907709,-0.606461623256744,-6.49846140995436,2.98409917319543e-10,5.2426945604344e-09,12.5771512040311
"PRKDC",0.556726646286204,0.242344294028842,6.49800855273144,2.99207305316331e-10,5.2426945604344e-09,12.5745481717993
"PEBP1",-0.654353681005245,-0.347119962131336,-6.49772941743796,2.99699845663047e-10,5.2426945604344e-09,12.5729437664374
"NDUFA10",-0.601510221342638,0.0140998098822836,-6.49670399985964,3.01516054020011e-10,5.26005465824527e-09,12.5670503594333
"PARK7",-0.589707602424444,-0.075820123297084,-6.4946998803086,3.050969525209e-10,5.30802191238678e-09,12.5555341096613
"CES2",-1.10260100926201,-0.549009122179935,-6.48544717203767,3.22177645386496e-10,5.58995724400211e-09,12.5024009802593
"NAT10",0.628047814833113,0.182215646829687,6.46428061155946,3.64856137165896e-10,6.31329657399525e-09,12.3810736351793
"KRT6A",2.52224231382779,-2.01938321758104,6.46370444512004,3.66092197970187e-10,6.31756401091796e-09,12.3777753250767
"SMARCA5",0.482224944412652,0.245276743683499,6.46305859092796,3.67482643270126e-10,6.32446543741173e-09,12.3740783526384
