"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MCUB",-0.102317647348709,0.077304473258319,-0.917401957470082,0.359600268036763,0.471636211572597,-6.85198198847164
"UXS1",-0.0994084503673047,0.0513160256925974,-0.917297458590963,0.359654927822549,0.471636211572597,-6.85207744103508
"SP1",0.0577068988293184,0.118400656835732,0.916999589475416,0.359810761726271,0.471743678361857,-6.85234946468906
"LYPLA1",0.11746699587056,0.190302894347613,0.916733425951886,0.359950044490957,0.471829405476239,-6.85259245941575
"NFATC2IP",-0.0945683689725704,0.0943599618221949,-0.915365567509712,0.360666378102218,0.472671351433223,-6.85384014244525
"NSRP1",0.0812863517180252,0.222637512875626,0.913962533089527,0.361402065863193,0.473538311212084,-6.85511798528712
"PRMT1",0.0863645260783407,0.264555798815377,0.913388802008283,0.361703176563671,0.473835613943176,-6.85563996103332
"UBA1",-0.0584129875875021,0.118838167099956,-0.911936061788757,0.36246632285998,0.474701404566542,-6.85696019364018
"FSTL1",0.123335336357974,0.321794682780181,0.911847702629161,0.362512771913306,0.474701404566542,-6.85704042591328
"SLC25A35",0.127837847233055,-0.285126208979642,0.910822935969194,0.363051749537055,0.475309702848902,-6.85797037397731
"GLUL",0.150037132605124,0.166517076461008,0.909491376618325,0.363752837507273,0.476129944133649,-6.85917717382037
"GALK1",-0.0657788616244362,0.0330169162500845,-0.908406241663536,0.364324807577657,0.476736227917357,-6.860159338695
"ASH2L",0.0635038539614446,0.173918776684129,0.908329356022982,0.364365355087972,0.476736227917357,-6.86022888428191
"EPM2A",-0.0909208716894029,-0.67852275673304,-0.908007679675095,0.364535029648958,0.476860513072853,-6.86051978758854
"ECSIT",-0.0852502679389695,-0.097338935063928,-0.905759595164345,0.365722210564454,0.478315508900868,-6.86254994798492
"ECH1",0.128062027490758,-0.0789471053446863,0.905606460240089,0.365803166993619,0.478323412093848,-6.86268805619405
"APEX1",0.0709969190742449,0.243752336615921,0.905096933758397,0.36607261453553,0.478577732147699,-6.86314741694633
"ADO",0.060739548456087,-0.0148040593805909,0.904150102961456,0.366573647374925,0.47913464452178,-6.86400034380256
"BROX",0.100113588997073,0.18103866996656,0.902827109629282,0.367274452567508,0.479952390430524,-6.86519063870678
"RNF126",-0.0893954836180964,-0.0768363501178709,-0.902110060381945,0.36765463222645,0.480350895593592,-6.86583504198333
"TRA2B",0.0623622213255995,0.283426424620967,0.898772323534452,0.369427539887731,0.482522999713986,-6.86882791930458
"TXNDC9",0.0787247987689561,0.210723750540632,0.8986729366413,0.369480413012185,0.482522999713986,-6.8689168681533
"DDX49",0.10171962569043,0.190699325952611,0.898553708335644,0.369543847862395,0.482522999713986,-6.86902356166832
"HS2ST1",0.0971661790503002,0.145947361519487,0.897270834369968,0.370226825020814,0.483315943111408,-6.87017067242687
"PPA2",0.0976731965074946,0.100553450977183,0.897115992796635,0.370309312901412,0.48332480843735,-6.87030901721564
"SZRD1",0.0757364075121856,-0.0498240932734966,0.895465960207506,0.371189037516815,0.484374004607575,-6.871781780087
"NOMO1",0.158513128194128,0.0656485130280025,0.894680255795226,0.371608397940435,0.484822153831156,-6.8724821247978
"ISCU",-0.0727906954730116,0.293357167415719,-0.894251448757563,0.37183739308486,0.485021808957473,-6.87286408775892
"PPP1R12A",0.0601361790719164,-0.264978472063571,0.892933126013022,0.372541965270483,0.485841594822719,-6.87403725193501
"NUDT21",-0.0588882455213143,0.246582120816505,-0.892285440185541,0.372888422523514,0.486155529367764,-6.87461299105536
"NFS1",-0.081943758307703,0.153465632134836,-0.892196299153432,0.372936121141816,0.486155529367764,-6.87469219751153
"ATAD3A",0.099367884712164,0.303943518754984,0.892056171101964,0.373011110160169,0.486155529367764,-6.8748166926737
"RNF220",0.0695856136975072,0.14764686798581,0.891369052741374,0.373378954819895,0.486535638066333,-6.87542687344054
"ALG13",-0.0922327636060761,-0.0619177562525636,-0.890830524617671,0.373667410225492,0.486649242628055,-6.87590477474764
"APOBEC3G",0.111133977356311,-0.197950972400946,0.890769367357607,0.373700177053857,0.486649242628055,-6.87595902882649
"EXOSC9",0.0615325370399869,0.154535416799747,0.890632772733053,0.373773368152907,0.486649242628055,-6.87608019182341
"RPL7",0.0691260630651142,0.197044590786636,0.8905785855829,0.3738024055639,0.486649242628055,-6.87612825211691
"DNTTIP1",0.0684507363501417,0.0613919631136529,0.890494951481001,0.373847225542774,0.486649242628055,-6.87620242412925
"TAB1",-0.0403323585520462,-0.0600293693065745,-0.890140990213582,0.374036952330855,0.486796971184775,-6.87651626261719
"PLEKHF2",-0.0710423813819871,-0.0392533422166067,-0.889315872729242,0.374479455840614,0.487273553197946,-6.87724736796532
"MITF",-0.0731475863572995,0.042016211492886,-0.889060850258722,0.374616287985262,0.487352281741218,-6.87747319721133
"ATPAF2",-0.0905355925694034,-0.0632387476223631,-0.888567063195316,0.374881317375347,0.487525597361836,-6.87791027568267
"KATNA1",-0.0601389913572147,0.0111572771622215,-0.888528125451481,0.374902221307223,0.487525597361836,-6.8779447313721
"MRPL28",0.107871118153985,0.189822098105603,0.88798666156614,0.375192984032492,0.487804358185188,-6.87842371257427
"CASTOR2",-0.083381749541727,-0.0143315525099935,-0.887004226426172,0.375720902817834,0.488383132700456,-6.87929203685164
"SMARCAL1",-0.0517403011493599,0.0367650805909505,-0.886750874842357,0.37585711786413,0.488383132700456,-6.87951580622802
"ACAD8",0.127434896962611,0.0443383722205676,0.886731355419134,0.375867613796404,0.488383132700456,-6.87953304385628
"GLYR1",-0.0606981187371102,0.13555815331635,-0.886536316854521,0.375972499396912,0.488420022105652,-6.87970526193026
"SPRYD7",0.0712082434482889,-0.100015587147714,0.885532036263752,0.37651285718941,0.489022496573308,-6.88059143975129
"MAP3K4",-0.0531460642511788,-0.0660137948156693,-0.885338266355222,0.376617171349101,0.489034013637169,-6.88076230739206
"SLC7A6OS",-0.0686300959048069,-0.0450674161013414,-0.885231033782972,0.376674906666813,0.489034013637169,-6.88085684981709
"PNO1",0.0766572440180276,0.243892164240753,0.884219781671242,0.37721964678505,0.489641684229019,-6.88174786750063
"DCTN6",-0.0505049426428135,-0.0612425580089203,-0.883706501840798,0.377496326343314,0.489820977648776,-6.88219973230117
"C11orf98",-0.0903783407456275,0.179678919926393,-0.883678910174604,0.377511202977232,0.489820977648776,-6.88222401516936
"RHBDF1",0.0901238840595814,0.0650950531053717,0.882808816514349,0.377980518672496,0.49033027462899,-6.88298937992862
"PPID",0.0763023407516381,0.245243424678373,0.882367472132084,0.378218711280202,0.490539604209647,-6.88337731500053
"TAF9",0.06252100110427,0.170602766768792,0.880881724181054,0.379021248501306,0.491480640065158,-6.88468184607016
"MYLK",0.122785755066582,-1.10887091635437,0.880619831441627,0.379162820754026,0.491564387921717,-6.88491156887428
"ARL15",-0.0850525726179382,-0.0630548829437159,-0.879811195007498,0.379600154313618,0.491933777411022,-6.88562044635252
"RPS6",0.0846360307703397,0.239874927937284,0.879808087105278,0.37960183575632,0.491933777411022,-6.88562316959215
"DHX37",-0.0637127189546243,0.143437490461439,-0.879304150666877,0.379874537182575,0.492187280826043,-6.88606460757482
"TDRD3",0.0683827942953263,-0.00266133472336762,0.878807758172105,0.38014327450515,0.492435546300544,-6.8864991911074
"CCDC61",-0.0891931341962631,-0.00977480406590595,-0.878427616400849,0.38034915526564,0.492602303523552,-6.88683183387742
"DDX20",-0.0639691645885208,0.104090804856661,-0.876741121425633,0.381263372792311,0.493686196568425,-6.88830587252531
"GTF2H1",0.0511042014233581,0.12598053190469,0.87648220272458,0.381403847682858,0.493767957715947,-6.88853192426267
"TRIAP1",0.0789702843915676,0.25227946236999,0.876074142068027,0.381625303469575,0.493954502869094,-6.88888805107518
"ALDH4A1",-0.137980330639304,-0.0824194633339569,-0.875199114622697,0.382100450709842,0.494469269919404,-6.88965115735659
"HDAC4",0.0550501503353205,-0.0480207394079197,0.874283548893945,0.382598000556812,0.495012813283738,-6.89044880423666
"GAA",0.112600504162611,-0.147277855704803,0.873410613431628,0.383072754953412,0.495526649185076,-6.89120853747902
"MPST",-0.107852622229224,-0.143393884122036,-0.873161351977703,0.383208384718611,0.495601688561541,-6.89142533607042
"MAGOHB",0.0642104541887333,0.202296239299671,0.872639614407242,0.383492371597656,0.49586852828089,-6.89187892513318
"CARS2",-0.113075048392488,0.0316565572969093,-0.870546196202636,0.384633140899518,0.497108333234446,-6.89369619075821
"POGK",-0.0656835693913904,0.102860490201319,-0.870536194542025,0.384638596117541,0.497108333234446,-6.89370486262466
"FAM160B2",0.0821383159462507,0.0682378596705799,0.870321836200422,0.384755525276879,0.497108333234446,-6.89389069661223
"GSR",0.107308910741803,-0.146517410950015,0.870308815666681,0.384762628479973,0.497108333234446,-6.89390198305482
"C11orf68",-0.058005184392276,0.00104819023875363,-0.868430922823613,0.385787934864322,0.498332179669977,-6.89552801552009
"NPL",-0.111565019691933,-0.207236183262869,-0.867609892585088,0.386236733478299,0.498810991759494,-6.89623783186506
"FBXO4",0.0844595540670437,0.0585587469668288,0.866292058037042,0.386957768636471,0.499641122900681,-6.89737575984612
"COG6",0.0560105435515833,0.225535544466294,0.866108518343227,0.387058255269777,0.4996698261014,-6.89753410668126
"PDIA5",0.0851744463454032,0.212094625196975,0.863371026833144,0.388558908745237,0.501505686747187,-6.89989188299359
"RDH13",-0.101797832685318,0.00347484501140003,-0.862437189046235,0.389071638230227,0.502065968088116,-6.90069448924856
"PPAN-P2RY11",0.095618026448208,0.0636901823375694,0.861324416397011,0.389683152854155,0.502753471605128,-6.90164975571512
"NCOA5",-0.0585818838325891,0.207643227770254,-0.86111462745148,0.389798506315756,0.502800699560828,-6.901829712758
"SLC2A3",-0.1651488776444,-0.327353268147769,-0.860147828923305,0.390330374656522,0.503385062044414,-6.9026584689687
"F13A1",-0.133855179952671,-0.287069249359644,-0.859795169156625,0.390524494871142,0.503436817250865,-6.90296054424606
"DARS2",-0.099145101651616,0.123931761962337,-0.859788439388821,0.390528199818878,0.503436817250865,-6.90296630751648
"ME1",0.119934363163276,-0.141298128425019,0.85864141918943,0.391159983741367,0.504149474402226,-6.90394794198735
"BRPF1",0.0616444324053658,-0.0145317493204158,0.856753146623935,0.392201409795426,0.505382243075327,-6.90556110800862
"MECR",-0.0850753772863309,0.180439883670608,-0.856620250844183,0.392274768470058,0.505382243075327,-6.90567450873661
"PPIF",0.098691070778198,0.185997403460026,0.855888742284181,0.392678711936498,0.505684514601189,-6.90629839565689
"TSSC4",0.0782181762836686,0.0605256270682795,0.855856267704767,0.392696650466274,0.505684514601189,-6.90632608018173
"SCCPDH",0.113187332146136,0.0164163333689498,0.855765148172053,0.392746986359796,0.505684514601189,-6.90640375384773
"RXRA",-0.0650836738790232,0.0288163779819737,-0.854967404030478,0.393187840773481,0.506150073253766,-6.90708342893368
"TP53BP1",0.0735682251875738,0.169301613067568,0.853639469314758,0.393922360034221,0.506993402301653,-6.9082134248461
"MYADM",-0.0916693224454158,-0.582350223349306,-0.853378573820208,0.394066766918611,0.507077046911594,-6.90843522634434
"TMEM70",0.118224267918097,0.0265694916076367,0.851398356261427,0.395163875563307,0.508386327920958,-6.91011651686966
"UBE2I",-0.0588943962635178,0.333449500899888,-0.850966763656324,0.395403238667058,0.508591796714175,-6.91048244155723
"VPS13C",0.0593399794560839,-0.00736347050753305,0.850474779328105,0.395676202610391,0.508840393487884,-6.91089934390316
"BLOC1S6",0.0599609137011647,0.217852418025293,0.849984006887002,0.39594860808236,0.509088172091395,-6.91131498015073
"MDH2",0.110774295919974,0.24311062400596,0.847777251682661,0.39717488301323,0.510562035039153,-6.91318093413839
"OGFOD3",0.1004445036059,0.101479807630065,0.847483730194392,0.397338163597743,0.510669117264812,-6.91342876159026
"GATAD2B",0.0614064714525169,0.0341959605831813,0.846202708339709,0.398051248267978,0.511482636383787,-6.91450935981165
"SASH3",0.0893341243756389,-0.0984940247503197,0.845758623270755,0.398298630258057,0.511601702912376,-6.91488358518137
"PGM2",-0.0791307362440225,-0.0162425302891857,-0.845670502749381,0.398347729727841,0.511601702912376,-6.91495782007262
"ENDOG",0.104010284109691,0.0197333629884417,0.845604897991473,0.398384286120647,0.511601702912376,-6.91501308213064
"EXOC6B",-0.0553252528213185,-0.102222210188019,-0.84423028275463,0.399150718283821,0.512482874772209,-6.91617000521617
"UBQLN2",0.0740285383384098,-0.0612225978833351,0.843242243173076,0.399702161079984,0.513087715821411,-6.91700041539798
"TK1",0.150292071519167,-0.0545095908854354,0.84265755168409,0.400028704670999,0.513403674236046,-6.91749137062397
"FKBP7",0.101832151103821,0.224777109036926,0.842016038343347,0.40038716792968,0.513729312395483,-6.91802964806246
"PPIL4",-0.0588083696943096,0.183347885657182,-0.841912985471006,0.400444769634622,0.513729312395483,-6.91811607904018
"ENPP1",-0.120714355878253,-0.26609017257715,-0.841771594854492,0.400523808473722,0.513729312395483,-6.91823464694236
"KRT15",-0.234500434997131,-1.0614606586279,-0.840758711541409,0.401090296186852,0.514352589104851,-6.91908345482331
"CDC42BPA",0.103883531300839,-0.116847754738846,0.8391006551208,0.402018660293705,0.515439587545242,-6.92047072891412
"MB21D2",-0.0813451649907857,0.0333288973260433,-0.838705589031768,0.402240053032762,0.515619903355588,-6.9208008732675
"USP28",0.0801567338836016,0.0926108329544084,0.838122680872537,0.402566845482719,0.515866123569536,-6.92128770862816
"APCS",-0.182037081989015,-1.17204135619127,-0.838074759144944,0.402593718676116,0.515866123569536,-6.92132771707843
"LILRB5",0.0814202276118172,-0.567256547032223,0.836315314238335,0.403581115009051,0.51702757209727,-6.92279504909551
"MRPL50",0.0703080286402115,0.0795978575305843,0.835757392070229,0.403894523562156,0.517282783265654,-6.92325970066546
"RPL29",0.110123173319762,0.115536127476929,0.835672260861481,0.403942358240024,0.517282783265654,-6.92333057291919
"DLG1",0.0681802621207296,-0.0717220495556699,0.835516776187338,0.404029732868769,0.517290925279144,-6.92345999630918
"DEGS1",0.0919201020893309,-0.11447527580867,0.83413034682661,0.404809339265857,0.518185170652064,-6.92461298152888
"ACTR8",0.0398224815906016,0.0403978745805827,0.833550529549668,0.405135645495191,0.518498916914571,-6.92509460490722
"SURF1",-0.0918573322490424,-0.00454104995758546,-0.833400976327806,0.405219835812226,0.518502735803821,-6.92521877671355
"RPL3",0.0781018339445301,0.139457098523054,0.833025967080155,0.405430991779783,0.518633567517703,-6.92553004372144
"ARL6IP6",-0.0916834740280842,-0.281408370220481,-0.832836554197485,0.405537669344845,0.518633567517703,-6.92568720810186
"FNBP1L",0.0813902403197545,0.104023306552877,0.832786675450054,0.405565763917916,0.518633567517703,-6.92572858882001
"NIT2",-0.0734111429335496,0.116047320968717,-0.831539355853311,0.406268705686668,0.519428451303439,-6.92676259536593
"HEXB",0.0869623600644001,0.152866475373528,0.83082211569418,0.40667324555448,0.51984157614922,-6.9273564762551
"SLPI",0.19619922713647,-1.19038912234724,0.830015866864093,0.407128276496767,0.520184199860106,-6.92802344781964
"MX1",0.209281986279889,-0.436370018407539,0.829822400384199,0.407237510525667,0.520184199860106,-6.92818339756318
"OSTM1",0.0794585204874762,-0.121046165028076,0.829818692939931,0.407239603974828,0.520184199860106,-6.92818646235567
"PHLDA1",-0.118441165946647,0.0598548653210543,-0.829769893412726,0.407267159765179,0.520184199860106,-6.92822680165694
"OSBPL2",-0.0726955119279012,0.168188802227974,-0.829578606717225,0.407375185025154,0.520218111277122,-6.92838490277896
"QDPR",0.102505837148052,-0.68371614998918,0.82851833977502,0.407974260277204,0.520822288727435,-6.92926056998649
"TBL3",0.0597165867381811,0.17958760630198,0.828322162091564,0.408085162968739,0.520822288727435,-6.9294224695288
"SOS2",-0.0659851641304479,-0.141737466909983,-0.828308271012723,0.408093016523627,0.520822288727435,-6.92943393197098
"NDRG1",0.120533538086368,-0.184569170820539,0.827373538715845,0.40862169093347,0.521392785093966,-6.93020480119138
"KIAA2013",-0.0688410607995325,-0.0929543479075084,-0.827207575807045,0.408715600550646,0.521408413489685,-6.93034157938988
"NOL7",0.0690800967510728,0.276558753407116,0.826670423978373,0.409019634788422,0.521692043173008,-6.93078408529682
"OSBPL1A",-0.0719839196566804,-0.39325502801472,-0.826334033313365,0.409210104681913,0.521824532017062,-6.93106105830907
"HMGN5",0.148711706071568,-0.421516338438152,0.826198320286203,0.409286962621996,0.521824532017062,-6.93117276817137
"PIK3CB",-0.0527690433288517,-0.00354418551901275,-0.824990088973347,0.409971596753888,0.522593061543936,-6.93216649767984
"MAP3K3",-0.143975558374502,-0.350584969895526,-0.823797012691184,0.410648314038437,0.523351194637809,-6.93314634152483
"BUD23",0.0830934646150622,0.188284888136832,0.823273002944321,0.410945744845848,0.523625739541157,-6.93357625134353
"USP13",-0.0876860210497082,-0.137665527527852,-0.822336190364423,0.411477804919088,0.524199079091855,-6.93434415535997
"PI4KA",-0.0452689497061645,-0.1095715619573,-0.821245709817669,0.412097657227655,0.524884009854095,-6.93523692412361
"MRGBP",-0.0625109187894251,0.0200438415680186,-0.820863010004643,0.412315323723157,0.525056510166006,-6.93554995809026
"GLE1",-0.0519842481697809,0.230312782681441,-0.82025323618954,0.412662283534562,0.525393555407413,-6.9360484297766
"RANBP2",0.0401467855645172,0.289912520202143,0.819957033334137,0.412830884938981,0.525503429093978,-6.93629043354296
"NUDT12",-0.115945366089856,-0.268681442524499,-0.818583378083033,0.413613318020469,0.526394465927984,-6.93741159992218
"IGF2BP2",-0.153968893362108,-0.390813655642931,-0.818072618454638,0.413904471113,0.526590369362628,-6.93782800034141
"MYO1G",-0.10250528942825,-0.127456397349824,-0.818023994896262,0.413932194805173,0.526590369362628,-6.93786762754956
"ASMTL",0.08571505623982,-0.0933950872899352,0.81768486761321,0.414125585689399,0.526731447136816,-6.93814394413075
"SSU72",-0.049754963177926,0.125335186380639,-0.816229419657776,0.414956179687062,0.527682773810374,-6.93932852875226
"RAD9A",0.0763357968885237,0.0877504098541752,0.815850918440034,0.415172344443393,0.527852532710288,-6.9396362453521
"ADA",0.0952134549227384,-0.00700010115315493,0.815539615793923,0.415350181700108,0.52795216934746,-6.93988922384568
"RMDN1",-0.0821884941577888,0.0694485339518503,-0.815424273778217,0.415416084385535,0.52795216934746,-6.93998293152706
"ABI1",0.0989690192158497,-0.204797285273699,0.814746696589563,0.415803355287081,0.528339188757813,-6.94053315117179
"DCUN1D5",0.0854459985323221,0.143130880027985,0.814291269280283,0.416063776182978,0.52856490468132,-6.94090272027048
"KAT8",-0.0715813284111654,0.0623195200662577,-0.812575492140616,0.417045754225627,0.529540997827943,-6.94229318687974
"BRMS1L",-0.0564231378601274,0.0766225131385486,-0.812520886548448,0.417077028763379,0.529540997827943,-6.94233739131429
"PIK3C3",-0.0545377863883577,-0.0727030273576535,-0.812514091527866,0.417080920607161,0.529540997827943,-6.94234289182675
"POLR2I",-0.0540935193761662,0.0777733181950052,-0.811472034791715,0.417678012489507,0.530115285111521,-6.94318588578673
"TBC1D10A",0.0608246005319795,-0.00784583132139271,0.811434908185146,0.417699295128592,0.530115285111521,-6.94321590026578
"LPIN2",-0.0991220489299917,-0.000105878273864813,-0.810706260074749,0.418117118861376,0.530540104119611,-6.94380468866288
"PRPF38B",0.0540408016346726,0.0804484143523922,0.809869571723906,0.418597200199997,0.531043735997811,-6.94448012979475
"SARM1",0.0873808683009972,-0.380433836383943,0.80751796800084,0.419948265152112,0.532651901667905,-6.94637481058246
"MLH1",0.0690781608996923,0.172951914983874,0.806637586069538,0.420454731764527,0.533188373846377,-6.94708272011914
"SAP130",0.0510583541296844,0.0187971618096677,0.805250929537317,0.421253178672875,0.533989735573551,-6.94819616203557
"IRF2BP1",0.0613801977193892,0.0402958308669528,0.80524963766715,0.421253922957553,0.533989735573551,-6.9481971984773
"PSPC1",0.0696306490889044,0.215760837424549,0.804270460844867,0.421818278637667,0.5345989895001,-6.94898229617499
"MRM2",-0.0701445696287327,0.207514153703548,-0.804026306849886,0.421959067902477,0.534629564289013,-6.94917790907615
"MRPL4",0.0705431322392301,0.0919624354995436,0.803938222950313,0.422009867504562,0.534629564289013,-6.94924846619194
"CASP9",0.0585042709410544,0.0800163009764881,0.803358020313651,0.422344570997596,0.534947448089596,-6.94971302869884
"PCMTD1",-0.0780739941266867,-0.0692606702597596,-0.803074923124306,0.422507938955706,0.535048232890159,-6.9499395805427
"TPRKB",0.0604400072812135,0.153779217679721,0.802402977627227,0.42289584993581,0.535433274209825,-6.95047699436347
"PPIL3",0.0785745057718592,0.132639542088171,0.801269565382769,0.42355063803466,0.536155992040307,-6.95138246829401
"RNASE3",-0.1773503333329,-0.447200232444695,-0.799968105638245,0.424303244077642,0.536928026717995,-6.95242062153352
"ARFGAP2",0.0547208936064618,0.26098268986509,0.799897736945391,0.424343959140351,0.536928026717995,-6.95247670559036
"DBT",-0.0774473663816509,-0.0520337792235499,-0.799596233995972,0.424518433593824,0.536928026717995,-6.95271694869667
"DPP7",0.108736812706475,-0.258471160759959,0.799506826680945,0.424570180130359,0.536928026717995,-6.95278817274926
"USP54",0.0745243402291723,-0.0824089310108398,0.799488154125437,0.424580987768074,0.536928026717995,-6.95280304676193
"SIRT6",0.0525966852703017,-0.0954488882335833,0.799061455218303,0.424828004255732,0.537134021222347,-6.95314284835084
"ERCC2",0.0501722384067908,0.181440094681766,0.798120968438477,0.425372750881365,0.537625268471411,-6.9538911667285
"GBP1",0.161953813357377,-0.379496788923278,0.798099928521678,0.425384942258037,0.537625268471411,-6.95390789754804
"NUMA1",0.0764109692820334,0.0107042952608839,0.797719336185709,0.425605508194745,0.53779013226609,-6.95421046650507
"MTAP",0.0912355692141701,-0.184798925503536,0.797584197703759,0.425683841577575,0.53779013226609,-6.95431786631952
"DSN1",0.0656400470159354,0.186679955683138,0.796736027884875,0.426175678476057,0.538251271952711,-6.95499152602287
"MAP2K1",0.05136261559931,0.0646331442653211,0.796627229936237,0.426238792342856,0.538251271952711,-6.95507788723097
"RPL22",0.0609075628704416,0.253147246878938,0.796448132396024,0.426342699044379,0.538251271952711,-6.95522002498466
"ABCB8",0.0772803879355104,-0.0658478541524573,0.796373417444671,0.426386050671388,0.538251271952711,-6.95527931183962
"VDAC3",0.107349022084318,0.125786879438643,0.795864069991502,0.426681656586758,0.538517963492084,-6.95568333509847
"GDPGP1",0.0625106944336256,0.00708028677366807,0.795574761600797,0.426849613621181,0.538623474895502,-6.95591270487988
"RASA2",0.0488592267581498,-0.0280899087543429,0.795419894761971,0.42693953696021,0.53863049663919,-6.95603545243204
"HMG20A",0.0541563460785955,0.123111575685427,0.795017021341859,0.427173517123463,0.538771934765766,-6.95635465864276
"COX6A1",-0.0899267394080095,0.0624254117084581,-0.794936298718783,0.42722040810009,0.538771934765766,-6.95641859772751
"AKAP17A",0.0586557573398982,0.142742365715493,0.79275596949463,0.428488079031962,0.540263899016406,-6.95814315469193
"KRAS",0.0679772005118584,-0.204002888540588,0.791825640170014,0.429029652632843,0.540678827174223,-6.95887757336205
"TTC38",0.102958317155969,-0.129826903488719,0.791821851189633,0.429031859133092,0.540678827174223,-6.95888056269461
"CETN2",0.0705921048835795,0.021515656614324,0.791754295929603,0.429071200828784,0.540678827174223,-6.95893385831928
"PSME1",0.0864121393712273,0.124005055435129,0.790856047828125,0.429594507653685,0.541231438707336,-6.95964207271374
"DVL2",0.0508233917409489,-0.0430729666588481,0.79019196299042,0.429981633603322,0.541612296420834,-6.96016514858973
"CAMP",-0.247879790622072,-1.31149152054215,-0.789539359422282,0.430362264771582,0.541900450829787,-6.96067875461645
"PLOD1",0.0975014722553363,0.343011539408433,0.789508722161231,0.430380138787447,0.541900450829787,-6.96070285608136
"ABCB10",-0.0774559794612433,-0.116987991599271,-0.789042625936546,0.430652116320754,0.542135994224766,-6.96106940586122
"APRT",0.0829893796116294,0.0620392792627249,0.788867150644782,0.430754536016408,0.542158035179335,-6.96120734816377
"VWA8",-0.0880144696827795,-0.0572459840737153,-0.788537354235206,0.430947066755545,0.542293461023681,-6.96146652062654
"FBXO3",-0.0504526824746904,-0.0613716588707365,-0.787424873492209,0.431596887885767,0.543004163379432,-6.96233997386244
"SRSF9",0.065109664877676,0.281282555921594,0.784519967336211,0.4332963860649,0.545034953708508,-6.96461493991696
"ITGB5",-0.0935017173080555,0.17222395284925,-0.784266862910202,0.433444647246965,0.545114058040549,-6.96481276094408
"CHI3L1",0.158281149900904,-0.425797088153314,0.782641773072565,0.434397279247969,0.546099013808118,-6.96608138155797
"DICER1",0.0688915333538266,0.0858051002736203,0.782639032797632,0.434398886629825,0.546099013808118,-6.96608351852978
"PUF60",0.0469306739104123,0.300866697234356,0.781576236298735,0.435022558659371,0.546775400992143,-6.96691176601745
"DNAJA3",0.0866994965660871,0.235643529820917,0.781384384529269,0.435135196732708,0.546809335000658,-6.96706115845989
"TM7SF2",-0.138753298641172,-0.701989043734785,-0.780965404955911,0.435381242563722,0.547010868510304,-6.96738728529389
"KIF2C",0.144762335820194,-0.247195551636128,0.78060831620187,0.435591006633521,0.547166747463119,-6.96766509977117
"GAR1",0.0935238923512071,0.405512982898727,0.780200331778385,0.435830739923579,0.547360203464212,-6.96798235606027
"ECT2",-0.124233676669578,-0.00335339717480316,-0.777161740912065,0.437618630925701,0.549407800340601,-6.97034002244139
"SELENON",-0.0644489646708099,0.0738938255566892,-0.777136985654052,0.437633214178904,0.549407800340601,-6.97035919259608
"TPT1",0.0600060284711638,0.343850180416622,0.776898644694424,0.437773634541673,0.549476048073242,-6.97054372965453
"ORC2",0.0596251896357106,0.0673946958021768,0.776512357547908,0.438001273799265,0.549653721149431,-6.97084269524849
"KIAA0930",0.0735313086238171,0.0934972033808476,0.776107574275367,0.438239886198454,0.549815877347124,-6.97115581690056
"NMD3",-0.0533868143530742,0.239414840198446,-0.776001017556008,0.438302711933729,0.549815877347124,-6.97123821721177
"PON2",-0.107692141139409,0.102639584219375,-0.775536227966324,0.438576812232986,0.550051649205974,-6.97159750717819
"VPS37C",0.074734804949893,0.0730655435862576,0.773727902516798,0.439644176820896,0.551242326309116,-6.97299333185019
"DDX52",0.0729527848377,0.235665159812919,0.773498503673359,0.439779686524516,0.551242326309116,-6.97317017000742
"METTL15",-0.0721894795498464,0.0255969808246273,-0.773489195330414,0.439785185625472,0.551242326309116,-6.97317734448639
"LPIN1",0.0886899615981455,-0.225297480462775,0.77291949504465,0.440121823598668,0.551556004647202,-6.97361628173717
"RNF149",-0.0713846978798798,-0.024835945992763,-0.772562760258168,0.440332695065219,0.551711981552477,-6.97389097129298
"RAB5A",0.0582004647931631,-0.0705311485098668,0.772182261570117,0.440557677881385,0.551885574509053,-6.97418382004715
"FAM118B",-0.0749246139396678,0.00467856700746503,-0.770813464078113,0.441367573321924,0.552784839910451,-6.97523611894048
"CHDH",-0.133846166231683,-0.150248927991814,-0.770676445680873,0.441448692044384,0.552784839910451,-6.97534135299138
"FAU",0.0897197602517347,0.270884244814133,0.770428389435799,0.441595570096131,0.552860336287019,-6.97553181986714
"MTMR6",-0.0499272711964967,-0.0655662101924147,-0.769229094718419,0.442306087969918,0.553641319680048,-6.97645182153558
"QTRT2",0.061042122119372,0.0675213125244352,0.767182858112613,0.443519889150489,0.555051840890998,-6.97801823132431
"PI4K2B",-0.0567498679287914,0.0843547905861059,-0.766062033120362,0.444185557569405,0.555775971993073,-6.97887446912086
"MRPS17",0.0860592011987973,0.193759629011741,0.765332296279692,0.444619262825203,0.556209638154177,-6.97943127041462
"GTPBP4",0.0791720613831602,0.183272437567698,0.765135271008896,0.444736402654659,0.556247195093045,-6.9795815133039
"PSMD12",-0.0435038463038845,0.276857727058488,-0.764964922160517,0.444837696479723,0.556264922056999,-6.97971138284476
"AUH",-0.0845243924514777,-0.131185479291776,-0.763648351948655,0.445621008859483,0.557135332204385,-6.98071412986635
